Name,ID,age,pos,HFA,POW,EYE,END,CTL,STF,ARM,FLD,GRADE,height,weight,pos2,throws,bats,arm_st,basespeed,hit_gb,hit_pull,hit_middle,hit_opp,hit_ab, hit_hit, hit_2b, hit_3b, hit_hr, hit_walk, hit_k,hit_avg_l,hit_avg_r,hit_obp_l,hit_obp_r,hit_slg_l,hit_slg_r,pit_gb, pit_end,pit_ab, pit_hit, pit_2b, pit_3b, pit_hr, pit_walk, pit_k,numpitches,pit1,qual_1, avg_1_l, avg_1_r, obp_1_l, obp_1_r, slg_1_l, slg_1_r,pit2,qual_2, avg_2_l, avg_2_r, obp_2_l, obp_2_r, slg_2_l, slg_2_r,pit3,qual_3, avg_3_l, avg_3_r, obp_3_l, obp_3_r, slg_3_l, slg_3_r,pit4,qual_4, avg_4_l, avg_4_r, obp_4_l, obp_4_r, slg_4_l, slg_4_r,pit5,qual_5, avg_5_l, avg_5_r, obp_5_l, obp_5_r, slg_5_l, slg_5_r,pit6,qual_6, avg_6_l, avg_6_r, obp_6_l, obp_6_r, slg_6_l, slg_6_r,of_rng, if_rng, fldper, p, c, b1, b2, b3, ss, lf, cf, rf
Keith Williams,961,20,P,10,10,57,76,73,56,90,46,74,223,P,L,L,8.42,2.59,0.55,0.29,0.54,0.17,100,17,3,1,1,4,20,0.161,0.179,0.190,0.213,0.232,0.268,0.54,5.52,600,178,49,5,28,80,148,3,Fastball,0.43,0.274,0.289,0.355,0.374,0.509,0.538,Curve,0.23,0.296,0.311,0.377,0.396,0.531,0.560,Changeup,0.34,0.304,0.318,0.385,0.404,0.539,0.568,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.75,3.01,0.982,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Phillips,965,18,P,10,10,50,81,91,52,82,58,73,191,P,L,L,8.57,2.07,0.53,0.37,0.47,0.16,100,17,4,0,1,4,25,0.163,0.177,0.192,0.212,0.225,0.255,0.59,6.03,600,174,32,4,19,51,104,3,Fastball,0.33,0.268,0.278,0.321,0.335,0.422,0.443,Curve,0.34,0.288,0.298,0.341,0.355,0.442,0.463,Changeup,0.33,0.300,0.311,0.354,0.368,0.455,0.476,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.77,4.03,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fidel Sharp,968,18,RF,45,10,97,15,10,10,91,89,74,226,RF,R,L,8.20,4.07,0.66,0.23,0.69,0.08,600,127,17,4,4,112,98,0.205,0.219,0.327,0.345,0.256,0.284,0.47,1.21,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.356,0.540,0.523,0.673,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.59,3.82,0.976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Jim Crosno,973,19,3B,12,10,79,40,10,10,69,64,74,216,3B,R,R,7.91,2.73,0.69,0.38,0.39,0.23,600,135,23,3,5,43,63,0.233,0.216,0.287,0.265,0.311,0.277,0.43,2.10,84,30,8,1,5,30,6,1,Fastball,1.00,0.371,0.353,0.543,0.520,0.677,0.642,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.27,3.82,0.970,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Jimmie Powell,978,18,SS,10,10,81,19,10,10,97,91,67,150,SS,R,R,7.95,3.85,0.73,0.33,0.38,0.29,600,131,17,2,1,29,30,0.227,0.210,0.265,0.244,0.274,0.240,0.50,1.32,84,30,8,1,5,30,6,1,Fastball,1.00,0.372,0.352,0.544,0.518,0.680,0.640,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.11,6.41,0.998,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Paul Anderson,983,22,CF,73,10,95,51,10,10,100,48,75,213,CF,R,R,7.89,4.53,0.56,0.23,0.42,0.35,600,175,28,5,9,64,62,0.299,0.284,0.369,0.350,0.415,0.384,0.33,2.88,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.355,0.541,0.522,0.675,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.54,2.99,0.975,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Billy Graves,987,18,SS,60,42,58,16,10,10,90,83,74,190,SS,R,R,6.03,4.94,0.68,0.12,0.49,0.39,600,130,26,4,4,15,67,0.222,0.211,0.242,0.228,0.306,0.284,0.33,1.23,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.540,0.523,0.673,0.646,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,6.86,7.85,0.983,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Jarrett Dickinson,995,18,CF,89,46,86,47,10,10,97,78,72,202,CF,R,L,7.00,4.55,0.62,0.52,0.32,0.16,600,155,45,0,11,73,56,0.253,0.262,0.332,0.345,0.379,0.398,0.50,2.61,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.357,0.537,0.525,0.669,0.650,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.50,3.23,0.998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Kevin Kennedy,997,19,C,57,10,98,48,10,10,98,75,75,230,C,R,R,8.99,4.21,0.63,0.36,0.46,0.18,600,151,26,3,8,49,65,0.259,0.244,0.318,0.299,0.361,0.331,0.66,2.65,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.540,0.523,0.673,0.646,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.87,3.64,0.978,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlos Mitchell,1005,18,1B,47,50,67,38,10,10,36,10,73,182,1B,R,R,4.24,2.33,0.44,0.28,0.43,0.29,600,135,34,6,18,86,115,0.232,0.219,0.330,0.313,0.406,0.380,0.39,2.01,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.524,0.671,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.17,1.33,0.978,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Keator,1006,20,2B,58,10,73,50,10,10,87,63,74,219,2B,R,R,6.57,5.09,0.61,0.33,0.52,0.15,600,138,13,4,0,49,53,0.238,0.223,0.298,0.278,0.281,0.250,0.48,2.78,84,30,8,1,5,30,6,1,Fastball,1.00,0.373,0.352,0.545,0.518,0.680,0.639,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.17,7.07,0.964,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Buddy Steinhaus,1010,18,3B,11,10,91,11,10,10,91,63,74,229,3B,R,R,7.81,2.42,0.56,0.35,0.46,0.18,600,121,15,8,6,77,142,0.206,0.196,0.299,0.286,0.292,0.272,0.49,1.04,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.356,0.540,0.523,0.673,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.72,3.41,0.986,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Mathew Kertis,1034,22,SS,10,33,59,51,10,10,85,100,72,175,SS,R,R,7.64,3.83,0.67,0.42,0.42,0.16,600,146,29,3,2,69,87,0.249,0.236,0.330,0.313,0.326,0.300,0.58,2.88,84,30,8,1,5,30,6,1,Fastball,1.00,0.372,0.353,0.544,0.519,0.679,0.641,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.05,6.46,0.992,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Andrew Foster,1035,22,LF,54,25,92,46,10,10,65,82,72,207,LF,R,R,3.73,2.86,0.65,0.17,0.50,0.32,600,151,28,2,4,57,37,0.259,0.246,0.325,0.309,0.335,0.310,0.42,2.48,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.524,0.672,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.01,3.53,0.998,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Andrew Wheeler,1039,20,CF,54,10,83,42,10,10,87,78,69,183,CF,R,S,7.26,6.13,0.62,0.23,0.53,0.24,600,156,24,6,9,57,73,0.259,0.261,0.323,0.325,0.362,0.364,0.47,2.20,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.358,0.537,0.526,0.669,0.651,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.86,3.87,0.985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Nathan Pontious,1052,18,RF,72,47,55,34,10,10,44,100,69,150,RF,R,R,4.27,6.31,0.56,0.41,0.42,0.17,600,141,37,5,27,67,121,0.242,0.229,0.320,0.303,0.461,0.434,0.41,1.85,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.540,0.522,0.674,0.646,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,8.91,7.46,0.995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Russell Tinker,1053,18,P,10,10,36,93,97,47,100,63,72,173,P,R,R,8.60,1.29,0.62,0.29,0.42,0.29,100,15,4,1,1,6,38,0.157,0.143,0.207,0.190,0.253,0.227,0.65,6.98,600,157,41,5,24,36,78,4,Fastball,0.23,0.246,0.228,0.290,0.266,0.457,0.420,Curve,0.33,0.266,0.248,0.310,0.287,0.477,0.441,Slider,0.22,0.283,0.264,0.327,0.303,0.494,0.457,Changeup,0.22,0.294,0.276,0.338,0.315,0.505,0.469,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.06,4.52,0.990,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fernando Shannon,1057,18,P,10,10,60,99,87,50,100,34,75,209,P,R,R,8.99,1.36,0.61,0.30,0.51,0.19,100,14,2,1,0,6,21,0.146,0.134,0.196,0.182,0.191,0.169,0.52,7.33,600,193,40,4,23,72,123,4,Fastball,0.26,0.306,0.290,0.381,0.360,0.514,0.482,Curve,0.19,0.327,0.311,0.401,0.381,0.534,0.502,Slider,0.29,0.336,0.320,0.410,0.390,0.543,0.511,Changeup,0.26,0.349,0.333,0.424,0.403,0.557,0.525,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.45,2.14,0.988,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Scott,1058,19,P,10,10,59,34,89,92,92,62,74,198,P,R,R,8.95,2.64,0.59,0.45,0.27,0.28,100,14,4,1,1,6,22,0.147,0.133,0.197,0.180,0.243,0.217,0.53,3.20,600,181,42,5,24,47,93,3,Fastball,0.34,0.292,0.274,0.345,0.322,0.508,0.473,Slider,0.36,0.312,0.295,0.365,0.342,0.528,0.493,Changeup,0.30,0.326,0.309,0.379,0.356,0.542,0.507,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.53,4.42,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Murray Delfuente,1065,20,P,10,10,55,75,99,90,99,68,68,166,P,R,R,8.89,1.40,0.52,0.34,0.51,0.15,100,14,4,0,1,3,20,0.148,0.132,0.176,0.154,0.226,0.194,0.50,4.23,600,162,39,4,23,57,131,3,Fastball,0.30,0.258,0.245,0.324,0.306,0.457,0.429,Curve,0.23,0.279,0.265,0.344,0.327,0.477,0.450,Changeup,0.48,0.287,0.274,0.353,0.335,0.486,0.458,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.14,4.99,0.981,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wendell Green,1066,22,P,10,10,36,83,76,55,91,56,72,211,P,L,L,8.86,2.66,0.51,0.44,0.40,0.16,100,16,4,1,0,6,38,0.152,0.168,0.198,0.217,0.205,0.235,0.63,6.44,600,172,27,3,16,71,97,4,Fastball,0.39,0.258,0.272,0.331,0.350,0.385,0.415,Curve,0.27,0.278,0.293,0.352,0.370,0.406,0.436,Slider,0.21,0.293,0.308,0.366,0.385,0.421,0.450,Forkball,0.14,0.315,0.330,0.388,0.407,0.443,0.472,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.05,3.88,0.974,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Laurence Brown,1070,20,P,10,10,16,92,82,82,98,61,70,189,P,L,L,8.92,2.32,0.57,0.36,0.48,0.16,100,16,3,1,1,4,42,0.154,0.166,0.185,0.200,0.229,0.251,0.60,7.74,600,178,49,5,28,80,173,4,Fastball,0.32,0.267,0.283,0.347,0.368,0.501,0.533,Curve,0.19,0.288,0.304,0.369,0.390,0.522,0.555,Slider,0.17,0.301,0.317,0.382,0.403,0.535,0.568,Changeup,0.32,0.304,0.321,0.385,0.406,0.539,0.571,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.22,4.30,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grady Powell,1072,22,P,10,10,29,92,100,10,100,38,72,212,P,R,R,8.48,1.47,0.67,0.34,0.38,0.28,100,16,3,0,1,5,39,0.167,0.153,0.210,0.190,0.235,0.205,0.33,5.11,600,169,51,6,29,34,96,3,Fastball,0.32,0.272,0.256,0.312,0.293,0.528,0.498,Curve,0.28,0.292,0.277,0.332,0.313,0.548,0.518,Slider,0.40,0.302,0.287,0.343,0.323,0.559,0.528,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.74,2.32,0.994,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Curtis Hubble,1075,18,P,10,10,51,100,94,35,94,34,72,205,P,R,R,8.88,3.29,0.73,0.25,0.43,0.32,100,14,2,1,1,6,28,0.145,0.135,0.195,0.182,0.220,0.200,0.52,8.00,600,180,39,4,22,59,60,3,Fastball,0.38,0.290,0.277,0.354,0.338,0.486,0.461,Slider,0.38,0.310,0.297,0.374,0.358,0.506,0.481,Sinker,0.25,0.327,0.314,0.391,0.375,0.523,0.498,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.18,2.14,0.994,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Earl Laseter,1076,18,P,10,10,24,37,92,66,100,56,74,208,P,R,R,8.54,2.52,0.65,0.31,0.56,0.13,100,13,3,1,1,4,39,0.134,0.126,0.169,0.158,0.218,0.202,0.53,3.02,600,174,53,6,31,52,107,5,Fastball,0.18,0.263,0.251,0.322,0.306,0.532,0.506,Curve,0.28,0.284,0.271,0.343,0.327,0.553,0.527,Slider,0.22,0.299,0.286,0.358,0.341,0.567,0.541,Changeup,0.21,0.311,0.298,0.370,0.354,0.580,0.554,Sinker,0.11,0.342,0.329,0.401,0.384,0.610,0.584,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.56,3.88,0.985,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Darrell Harris,1081,18,P,10,10,40,80,67,15,82,40,73,186,P,R,L,8.93,3.33,0.68,0.34,0.47,0.19,100,14,3,1,0,4,33,0.134,0.146,0.166,0.180,0.179,0.201,0.45,5.48,600,150,46,5,26,93,156,3,Fastball,0.38,0.241,0.225,0.344,0.323,0.474,0.442,Curve,0.26,0.262,0.246,0.365,0.344,0.495,0.462,Changeup,0.36,0.272,0.255,0.375,0.354,0.504,0.472,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.33,2.46,0.978,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joseph McFann,1082,21,C,45,10,81,41,10,10,88,61,76,213,C,R,R,7.08,3.36,0.73,0.24,0.48,0.28,600,145,25,3,4,31,62,0.248,0.236,0.286,0.271,0.324,0.301,0.38,2.19,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.357,0.538,0.524,0.671,0.649,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.94,2.88,0.996,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Talamante,1083,21,2B,26,61,85,29,10,10,57,54,75,212,2B,R,R,5.73,3.62,0.68,0.43,0.39,0.19,600,147,25,1,16,33,63,0.252,0.236,0.293,0.273,0.388,0.355,0.63,1.69,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.542,0.521,0.676,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.86,5.57,0.993,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Byron Moffitt,1086,22,1B,59,10,72,48,10,10,50,44,69,157,1B,R,R,4.07,1.06,0.68,0.40,0.35,0.25,600,157,18,6,3,79,65,0.270,0.253,0.359,0.336,0.345,0.311,0.54,2.68,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.355,0.541,0.522,0.675,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.81,1.00,0.985,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Erik Sims,1090,18,3B,87,69,66,21,10,10,69,69,75,209,3B,R,S,5.86,3.75,0.65,0.36,0.43,0.21,600,173,29,2,16,38,48,0.287,0.290,0.330,0.332,0.423,0.426,0.42,1.40,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.355,0.541,0.522,0.675,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.73,4.59,0.976,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Brian Brook,1093,18,RF,81,82,95,14,10,10,97,78,69,151,RF,R,R,6.56,4.12,0.40,0.30,0.53,0.17,600,165,34,3,25,137,92,0.283,0.267,0.420,0.400,0.480,0.449,0.57,1.15,84,30,8,1,5,30,6,1,Fastball,1.00,0.366,0.358,0.537,0.526,0.668,0.651,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.04,3.47,0.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Wendell Musick,1096,20,LF,40,10,61,49,10,10,94,93,68,164,DH,R,L,5.46,4.27,0.55,0.32,0.52,0.16,600,139,22,3,10,27,100,0.228,0.235,0.260,0.270,0.319,0.334,0.49,2.74,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.355,0.541,0.522,0.675,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,6.33,4.79,0.992,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Long Machey,1110,19,1B,48,63,100,19,10,10,61,10,75,218,1B,R,L,1.69,2.73,0.68,0.21,0.49,0.30,600,167,34,4,18,67,48,0.270,0.287,0.340,0.362,0.421,0.455,0.45,1.32,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.541,0.522,0.674,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.09,1.16,0.997,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Shane Beebe,1112,20,C,11,60,69,50,10,10,65,11,69,150,C,R,R,5.69,1.38,0.69,0.24,0.50,0.26,600,133,19,0,11,35,73,0.229,0.214,0.274,0.255,0.322,0.293,0.45,2.79,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.541,0.521,0.675,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.74,1.00,0.997,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin Lopez,1114,22,1B,49,24,34,22,10,10,10,45,74,211,1B,L,L,3.86,3.05,0.58,0.25,0.41,0.35,600,140,21,8,7,48,118,0.229,0.239,0.284,0.298,0.319,0.340,0.60,1.45,84,30,8,1,5,30,6,1,Fastball,1.00,0.352,0.373,0.518,0.545,0.639,0.681,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.36,2.07,0.987,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Dave Buchert,1115,19,2B,60,28,90,10,10,10,53,83,73,206,2B,R,R,4.01,3.29,0.47,0.33,0.49,0.18,600,156,38,5,27,53,69,0.269,0.253,0.332,0.311,0.489,0.456,0.41,1.02,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.524,0.672,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.26,5.88,0.988,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
